anno,trimestre,id_empresa,empresa,id_servicio,servicio,id_concepto,concepto,ingresos,entry_id
2016,2,900525637,HM TELECOMUNICACIONES DEL CAUCA SAS,101,Acceso fijo a Internet,NA,NA,41430000,1481
2016,2,800132211,HV TELEVISION SAS,101,Acceso fijo a Internet,NA,NA,4570707369,1482
2016,2,830024826,I 3NET SAS,101,Acceso fijo a Internet,NA,NA,0,1483
2016,2,830058677,IFX NETWORKS COLOMBIA LTDA,101,Acceso fijo a Internet,NA,NA,11011036454,1484
2016,2,900782678,INFRAESTRUCTURA Y SERVICIOS DE COLOMBIA SAS,101,Acceso fijo a Internet,NA,NA,0,1485
2016,2,900911760,INGENIERIA EN TELECOMUNICACIONES DEL VALLE S.A.S,101,Acceso fijo a Internet,NA,NA,3440950,1486
2016,2,900893960,INTER REDES DEL MAGDALENA SAS,101,Acceso fijo a Internet,NA,NA,10612100,1487
2016,2,819001195,INTERCOM COLOMBIA LTDA,101,Acceso fijo a Internet,NA,NA,195414934,1488
2016,2,900165920,INTERLANS S.A.S.,101,Acceso fijo a Internet,NA,NA,145255644,1489
2016,2,811021654,INTERNEXA S.A E.S.P.,101,Acceso fijo a Internet,NA,NA,7600512293,1490
2016,2,900620983,INTERTV SAS,101,Acceso fijo a Internet,NA,NA,21100242,1491
2016,2,900245045,IP TECHNOLOGIES SAS,101,Acceso fijo a Internet,NA,NA,231929000,1492
2016,2,900481404,IT COMUNICACIONES SAS,101,Acceso fijo a Internet,NA,NA,38218092,1493
2016,2,900411710,ITELKOM S.A.S.,101,Acceso fijo a Internet,NA,NA,624654271,1494
2016,2,900775370,IVZ NET S.A.S.,101,Acceso fijo a Internet,NA,NA,13517846,1495
2016,2,900710665,JEFFERSON AFE SAS,101,Acceso fijo a Internet,NA,NA,16829493,1496
2016,2,900447344,JJMMELECTRONICS S.A.S.,101,Acceso fijo a Internet,NA,NA,30105000,1497
2016,2,900853409,K9 TELECOMUNICACIONES S.A.S.,101,Acceso fijo a Internet,NA,NA,18544018,1498
2016,2,900688637,KIERO IP TELECOMUNICACIONES SAS,101,Acceso fijo a Internet,NA,NA,23301460,1499
2016,2,809004542,LECARVIN SAS,101,Acceso fijo a Internet,NA,NA,39195013,1500
2016,2,800136835,LEVEL 3 COLOMBIA S.A.,101,Acceso fijo a Internet,NA,NA,9644200895,1501
2016,2,900825196,MAZCSYSTEM COMUNICACIONES SAS,101,Acceso fijo a Internet,NA,NA,40967138,1502
2016,2,819006966,MEDIA COMMERCE PARTNERS S.A,101,Acceso fijo a Internet,NA,NA,8210533151,1503
2016,2,900523558,MEGA RED COMUNICACIONES DE COLOMBIA S.A.S.,101,Acceso fijo a Internet,NA,NA,55893987,1504
2016,2,830030718,MERCANET,101,Acceso fijo a Internet,NA,NA,1608795857,1505
2016,2,800229393,METROTEL REDES S.A,101,Acceso fijo a Internet,NA,NA,11528845507,1506
2016,2,900662823,MIKROTRONICS SAS,101,Acceso fijo a Internet,NA,NA,0,1507
2016,2,900161298,NET&COM LIMITADA,101,Acceso fijo a Internet,NA,NA,36610152,1508
2016,2,811042404,NETBEAM S.A.,101,Acceso fijo a Internet,NA,NA,6048000,1509
2016,2,900887984,NETBYTE SAS,101,Acceso fijo a Internet,NA,NA,17016640,1510
2016,2,900923360,NETCOMVILLA SAS,101,Acceso fijo a Internet,NA,NA,19512558,1511
2016,2,900255873,O4IT COLOMBIA LTDA,101,Acceso fijo a Internet,NA,NA,107086459,1512
2016,2,813001399,PSI TELECOMUNICACIONES DE COLOMBIA LTDA,101,Acceso fijo a Internet,NA,NA,124821984,1513
2016,2,830064425,RED UNO S.A.,101,Acceso fijo a Internet,NA,NA,6570000,1514
2016,2,900627470,RIS TELECOMUNICACIONES RED INALAMBRICA SATELITAL SAS,101,Acceso fijo a Internet,NA,NA,3034000,1515
2016,2,830120215,S3 WIRELESS COLOMBIA S.A.,101,Acceso fijo a Internet,NA,NA,2133949789,1516
2016,2,900516508,SERKOI SERVICIOS DE CONECTIVIDAD INALAMBRICA SAS,101,Acceso fijo a Internet,NA,NA,126697237,1517
2016,2,900406277,SILCOM TELECOMUNICACIONES S.A.S.,101,Acceso fijo a Internet,NA,NA,56981904,1518
2016,2,900103793,SINERGY SOLUCIONES INTEGRALES SAS,101,Acceso fijo a Internet,NA,NA,276240996,1519
2016,2,800162165,SISTELEC LTDA,101,Acceso fijo a Internet,NA,NA,266452487,1520
2016,2,900293959,SISTEMAS LAN Y TELECOMUNICACIONES S.A.S. SYSLAN,101,Acceso fijo a Internet,NA,NA,47125000,1521
2016,2,804003326,SISTEMAS Y TELECOMUNICACIONES DEL ORIENTE SAS,101,Acceso fijo a Internet,NA,NA,37744743,1522
2016,2,830059734,SKYNET DE COLOMBIA S.A.,101,Acceso fijo a Internet,NA,NA,5134965805,1523
2016,2,900373099,SOL CABLE VISIÓN SAS E.S.P.,101,Acceso fijo a Internet,NA,NA,2181820970,1524
2016,2,900217277,SYSTEL COMUNICACIÓNES CARTAGO E.U.,101,Acceso fijo a Internet,NA,NA,58142200,1525
2016,2,900299525,SYSTEMS AND COMMUNICATIONS S.A.S. - SYSCOM TECNOLOGIA S.A.S.,101,Acceso fijo a Internet,NA,NA,78220297,1526
2016,2,900309980,TECNOLOGIA & TELECOMUNICACIONES SOLUTIONS SAS,101,Acceso fijo a Internet,NA,NA,0,1527
2016,2,900232917,"TECNOLOGIA, INFORMACION Y COMUNICACIONES LIMITADA",101,Acceso fijo a Internet,NA,NA,62649819,1528
2016,2,800196048,TEKTRON COMUNICACIONES LTDA,101,Acceso fijo a Internet,NA,NA,14858773,1529
2016,2,900281488,TELCOBRAS S.A.S. E.S.P.,101,Acceso fijo a Internet,NA,NA,50808433,1530
2016,2,805017162,TELE 30 S.A.S,101,Acceso fijo a Internet,NA,NA,2770516,1531
2016,2,900123166,TELECOMMUNICATIONS ADVANCE GROUP S.A.S.,101,Acceso fijo a Internet,NA,NA,384375416,1532
2016,2,900660581,TELEMATICS NETWORK SAS,101,Acceso fijo a Internet,NA,NA,37014264,1533
2016,2,900532136,TELENETDATOS.COM S.A.S,101,Acceso fijo a Internet,NA,NA,40003000,1534
2016,2,900301184,TELEWEBCOLOMBIA LTDA,101,Acceso fijo a Internet,NA,NA,252947147,1535
2016,2,830053800,TELMEX COLOMBIA S.A.,101,Acceso fijo a Internet,NA,NA,244501638940,1536
2016,2,900379268,TICLINE S.A.S.,101,Acceso fijo a Internet,NA,NA,306771000,1537
2016,2,900068083,TIERRANET SAS,101,Acceso fijo a Internet,NA,NA,68533000,1538
2016,2,900474762,TV AZTECA SUCURSAL COLOMBIA,101,Acceso fijo a Internet,NA,NA,828841912,1539
2016,2,804006915,TV CABLE SAN GIL LTDA,101,Acceso fijo a Internet,NA,NA,183834077,1540
2016,2,825000630,TV CABLE VILLANUEVA,101,Acceso fijo a Internet,NA,NA,171195343,1541
2016,2,827000325,TV ISLA LTDA,101,Acceso fijo a Internet,NA,NA,32476800,1542
2016,2,828000170,TV SANV S.A.S.,101,Acceso fijo a Internet,NA,NA,91466000,1543
2016,2,900092385,UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.,101,Acceso fijo a Internet,NA,NA,199125894436,1544
2016,2,900292948,UNIMOS EMPRESA MINICIPAL DE TELECOMUNICACIONES DE IPIALES S.A. E.S.P.,101,Acceso fijo a Internet,NA,NA,260945205,1545
2016,2,800224288,"UNITEL S.A. EMPRESA DE SERVICIOS PUBLICOS, UNITEL.S.A. E.S.P.",101,Acceso fijo a Internet,NA,NA,312853000,1546
2016,2,800144976,VERIZON COLOMBIA S.A.,101,Acceso fijo a Internet,NA,NA,135802822,1547
2016,2,900833037,VIVANET SAS,101,Acceso fijo a Internet,NA,NA,2169819,1548
2016,2,900568091,WILINE S.A,101,Acceso fijo a Internet,NA,NA,37757966,1549
2016,2,900268784,WIRELESS COMMUNICATIONS COLOMBIA SAS,101,Acceso fijo a Internet,NA,NA,57015517,1550
2016,2,900394588,WIRELESS COMUNICACIONES S.A.S.,101,Acceso fijo a Internet,NA,NA,1891784341,1551
2016,2,900177156,WI-SAT COMUNICACIONES LTDA,101,Acceso fijo a Internet,NA,NA,75726358,1552
2016,2,900867741,WISP TELECOMUNICACIONES SAS,101,Acceso fijo a Internet,NA,NA,54018832,1553
2016,2,900046468,ZUMA COMUNICACIONES DE COLOMBIA LTDA,101,Acceso fijo a Internet,NA,NA,133141587,1554
2016,3,800222177,A Y A RADIOCOMUNICACIONES S.A.S.,101,Acceso fijo a Internet,NA,NA,210786918,1555
2016,3,900298747,ACCES DIGITAL SAS,101,Acceso fijo a Internet,NA,NA,41581000,1556
2016,3,900638233,ACCESO TELEMATICO S.A.S,101,Acceso fijo a Internet,NA,NA,35222681,1557
2016,3,900459427,ACCESS POINT DE COLOMBIA S.A.S.,101,Acceso fijo a Internet,NA,NA,5763006,1558
2016,3,900607174,AIRMAX.NET TELECOMUNICACIONES SAS,101,Acceso fijo a Internet,101,Ingresos operacionales,19663131,1559
2016,3,800256449,ALFASURT TV CABLE LTDA,101,Acceso fijo a Internet,NA,NA,8518329,1560
2016,3,860074671,ANDITEL S.A.,101,Acceso fijo a Internet,NA,NA,721929300,1561
2016,3,804008044,ANS COMUNICACIONES LTDA,101,Acceso fijo a Internet,NA,NA,18807800,1562
2016,3,800224903,ASOC.ANT.PARAB.DEL SOCORRO,101,Acceso fijo a Internet,NA,NA,53935616,1563
2016,3,800235085,ASOCIACION DE COPROPIETARIOS DE LA ANTENA PARABOLICA DE SAN GIL,101,Acceso fijo a Internet,NA,NA,25579173,1564
2016,3,900757536,ATYCO-ASESORIAS TECNOLOGIA Y COMUNICACIONES SAS,101,Acceso fijo a Internet,NA,NA,26828828,1565
2016,3,830016046,AVANTEL S.A.S,101,Acceso fijo a Internet,NA,NA,143211782,1566
2016,3,830119051,AXESAT S.A.,101,Acceso fijo a Internet,NA,NA,15932263693,1567
2016,3,900548102,AZTECA COMUNICACIONES COLOMBIA S A S,101,Acceso fijo a Internet,NA,NA,16715456178,1568
2016,3,900724195,BARAK TECNOLOGIA INFORMACION Y COMUNICACIONES S.A.S,101,Acceso fijo a Internet,NA,NA,41827241,1569
2016,3,900258177,BRASIL TELECOM DE COLOMBIA EMPRESA UNIPERSONAL,101,Acceso fijo a Internet,NA,NA,2393653558,1570
2016,3,900744151,BYC TECNOLOGIA Y SERVICIOS SAS,101,Acceso fijo a Internet,NA,NA,17546900,1571
2016,3,846000339,C Y C VISIÓN LTDA,101,Acceso fijo a Internet,NA,NA,135108534,1572
2016,3,900047715,CABLE & TV YOPAL SAS,101,Acceso fijo a Internet,NA,NA,666964966,1573
2016,3,811009414,CABLE BELLO TELEVISIÓN LTDA.,101,Acceso fijo a Internet,NA,NA,583548648,1574
2016,3,815001640,CABLE CAUCA COMUNICACIONES SA,101,Acceso fijo a Internet,NA,NA,129239193,1575
2016,3,900547969,CABLE DIGITAL DE COLOMBIA SAS,101,Acceso fijo a Internet,NA,NA,18280000,1576
2016,3,805009542,CABLE VISION E.U.,101,Acceso fijo a Internet,NA,NA,9601000,1577
2016,3,900552398,CABLE Y TELECOMUNICACIONES DE COLOMBIA S.A.S. CABLETELCO,101,Acceso fijo a Internet,NA,NA,32862014,1578
2016,3,806000553,CABLEMAG TELECOMUNICACIONES LTDA,101,Acceso fijo a Internet,NA,NA,129488559,1579
2016,3,900808092,CABLENETWORK COMUNICACIONES S.A.S.,101,Acceso fijo a Internet,NA,NA,650000,1580
2016,3,900209693,CALDAS DATA COMPANY LTDA,101,Acceso fijo a Internet,NA,NA,129593915,1581
2016,3,900238624,CENTRAL DE SERVICIOS DIGITALES EU,101,Acceso fijo a Internet,NA,NA,34649000,1582
2016,3,816008859,COCOM S.A.S,101,Acceso fijo a Internet,NA,NA,47743909,1583
2016,3,900544861,COLOMBIA MAS TV SAS,101,Acceso fijo a Internet,NA,NA,296677451,1584
2016,3,830122566,COLOMBIA TELECOMUNICACIONES S.A. ESP,101,Acceso fijo a Internet,NA,NA,118278791046,1585
2016,3,900649098,COLOMBIACOM SAS,101,Acceso fijo a Internet,NA,NA,8457586,1586
2016,3,830078515,COLUMBUS NETWORKS DE COLOMBIA LTDA,101,Acceso fijo a Internet,NA,NA,30979540777,1587
2016,3,890923825,COMPAÑIA LATINOAMERICANA DE SOFTWARE SAS,101,Acceso fijo a Internet,NA,NA,23297931,1588
2016,3,900913740,COMPUSEB SOLUTIONS SAS,101,Acceso fijo a Internet,NA,NA,11734818,1589
2016,3,900371218,COMUNICACION Y TECNOLOGIA SAS,101,Acceso fijo a Internet,NA,NA,24393728,1590
2016,3,900023231,COMUNICACIONES ESTELARES DE COLOMBIA LTDA,101,Acceso fijo a Internet,NA,NA,70250000,1591
2016,3,800154381,COMUNICACIONES VIA RADIO SAS,101,Acceso fijo a Internet,NA,NA,10214000,1592
2016,3,900548646,CONEXION DIGITAL EXPRESS S.A.S,101,Acceso fijo a Internet,NA,NA,119344890,1593
2016,3,900154335,CONEXXION WI-FI LTDA,101,Acceso fijo a Internet,NA,NA,83979000,1594
2016,3,900053251,CONSULNETWORKS S.A. E.S.P.,101,Acceso fijo a Internet,NA,NA,1663786877,1595
2016,3,900306608,CONSULTORES EN TECNOLOGIAS DE INFORMACION SAS,101,Acceso fijo a Internet,NA,NA,957453260,1596
2016,3,900922684,CR.ISP TELECOMUNICATION PROVIDER S.A.S,101,Acceso fijo a Internet,NA,NA,2565000,1597
2016,3,830014146,DCS DIGITAL COMMUNICATION SYSTEMS LTDA.,101,Acceso fijo a Internet,NA,NA,21179746,1598
2016,3,900917807,DESARROLLOS Y REDES SAS,101,Acceso fijo a Internet,NA,NA,3328233,1599
2016,3,819003851,DIALNET DE COLOMBIA S.A. E.S.P.,101,Acceso fijo a Internet,NA,NA,2382877794,1600
2016,3,900552508,DIGIMEDIOS TELEVISION S.A.S.,101,Acceso fijo a Internet,NA,NA,1e+05,1601
2016,3,805006014,DIRECTV DE COLOMBIA LTDA,101,Acceso fijo a Internet,NA,NA,15215903746,1602
2016,3,900101489,DISCOM SAS,101,Acceso fijo a Internet,NA,NA,397386223,1603
2016,3,830027574,DIVEO DE COLOMBIA S.A.S.,101,Acceso fijo a Internet,NA,NA,398411553,1604
2016,3,890905065,EDATEL S.A. E.S.P.,101,Acceso fijo a Internet,NA,NA,31085168171,1605
2016,3,900840250,ELECTROCOMUNICACIONES J&L SAS,101,Acceso fijo a Internet,NA,NA,409500,1606
2016,3,890003081,ELECTRONICA Y TELECOMUNICACIONES DE COLOMBIA S.A.S.,101,Acceso fijo a Internet,NA,NA,48591928,1607
2016,3,900317503,ELEMEING S.A.S,101,Acceso fijo a Internet,NA,NA,4372300,1608
2016,3,844004576,EMPRESA DE ENERGIA DE CASANARE S.A. E.S.P.,101,Acceso fijo a Internet,NA,NA,50268150,1609
2016,3,800135729,EMPRESA DE RECURSOS TECNOLOGICOS S.A E.S.P.,101,Acceso fijo a Internet,NA,NA,2103618929,1610
2016,3,807008068,EMPRESA DE SERVICIOS INALAMBRICOS Y TELECOMUNICACIONES - EMSITEL LTDA.,101,Acceso fijo a Internet,NA,NA,188476876,1611
2016,3,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTÁ S.A. ESP.,101,Acceso fijo a Internet,NA,NA,102809461494,1612
2016,3,890201210,EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P. TELEBUCARAMANGA,101,Acceso fijo a Internet,NA,NA,11626488675,1613
2016,3,844002048,EMPRESA DE TELECOMUNICACIONES DE LA ORINOQUIA S.A. E.S.P.,101,Acceso fijo a Internet,NA,NA,156666919,1614
2016,3,816002018,EMPRESA DE TELECOMUNICACIONES DE PEREIRA S.A. E.S..P.,101,Acceso fijo a Internet,NA,NA,11077791226,1615
2016,3,891502163,EMPRESA DE TELECOMUNICACIONES DE POPAYAN S.A EMTEL E.S.P,101,Acceso fijo a Internet,NA,NA,849969069,1616
2016,3,900927245,EMPRESA DE TELECOMUNICACIONES IQUINET INGENIERIA S.A.S.,101,Acceso fijo a Internet,NA,NA,790000,1617
2016,3,890399003,EMPRESAS MUNICIPALES DE CALI E.I.C.E E.S.P,101,Acceso fijo a Internet,NA,NA,13630057536,1618
2016,3,900343927,ENIGMA IMCT SAS,101,Acceso fijo a Internet,NA,NA,7836472,1619
2016,3,900899016,ENLINEA TELECOMUNICACIONES SAS,101,Acceso fijo a Internet,NA,NA,10792000,1620
2016,3,900474867,ENTER TELECOMUNICACIONES BANDA ANCHA SAS,101,Acceso fijo a Internet,NA,NA,94143677,1621
2016,3,900797091,EURONA TELECOM COLOMBIA S A S,101,Acceso fijo a Internet,NA,NA,2586,1622
2016,3,900946829,FCF COMUNICACIONES SAS,101,Acceso fijo a Internet,NA,NA,34584303,1623
2016,3,900195679,FLYWAN S.A.,101,Acceso fijo a Internet,NA,NA,1667679924,1624
2016,3,900512803,FUNDACION VISION 20/20 COLOMBIA,101,Acceso fijo a Internet,NA,NA,5595000,1625
2016,3,830502580,FUTURE SOLUTIONS DEVELOPMENT SAS,101,Acceso fijo a Internet,NA,NA,291761935,1626
2016,3,900360633,GARDEN TECHNOLOGY SAS,101,Acceso fijo a Internet,NA,NA,9891874,1627
2016,3,800139802,GENESIS DATA LTDA,101,Acceso fijo a Internet,NA,NA,58968746,1628
2016,3,830062000,GILAT COLOMBIA S.A. ESP,101,Acceso fijo a Internet,NA,NA,71891568,1629
2016,3,830104796,GILAT NETWORKS COLOMBIA S.A. ESP,101,Acceso fijo a Internet,NA,NA,0,1630
2016,3,830105806,GILAT SATELLITE NETWORKS COLOMBIA S.A. ESP,101,Acceso fijo a Internet,NA,NA,0,1631
2016,3,900152886,GLOBAL TELECOMUNICACIONES COLOMBIA S.A.S. E.S.P.,101,Acceso fijo a Internet,NA,NA,8958712,1632
2016,3,900820586,GONZALEZ & MARIÑO INGENIERIA EN TELECOMUNICACIONES REDES SISTEMAS Y OBRAS CIVILE,101,Acceso fijo a Internet,NA,NA,34943300,1633
2016,3,900685165,HISPASAT S.A. SUCURSAL COLOMBIA,101,Acceso fijo a Internet,NA,NA,2252505308,1634
2016,3,900525637,HM TELECOMUNICACIONES DEL CAUCA SAS,101,Acceso fijo a Internet,NA,NA,54904000,1635
2016,3,800132211,HV TELEVISION SAS,101,Acceso fijo a Internet,NA,NA,5011063144,1636
2016,3,830024826,I 3NET SAS,101,Acceso fijo a Internet,NA,NA,0,1637
2016,3,830058677,IFX NETWORKS COLOMBIA LTDA,101,Acceso fijo a Internet,NA,NA,11058933825,1638
2016,3,900571346,INALREDES SAS,101,Acceso fijo a Internet,NA,NA,79527092,1639
2016,3,900782678,INFRAESTRUCTURA Y SERVICIOS DE COLOMBIA SAS,101,Acceso fijo a Internet,NA,NA,11462000,1640
2016,3,900911760,INGENIERIA EN TELECOMUNICACIONES DEL VALLE S.A.S,101,Acceso fijo a Internet,NA,NA,11693200,1641
2016,3,900313208,INSITEL S.A.S.,101,Acceso fijo a Internet,NA,NA,164137752,1642
2016,3,900893960,INTER REDES DEL MAGDALENA SAS,101,Acceso fijo a Internet,NA,NA,13345100,1643
2016,3,819001195,INTERCOM COLOMBIA LTDA,101,Acceso fijo a Internet,NA,NA,959061216,1644
2016,3,900165920,INTERLANS S.A.S.,101,Acceso fijo a Internet,NA,NA,144176622,1645
2016,3,811021654,INTERNEXA S.A E.S.P.,101,Acceso fijo a Internet,NA,NA,6827393599,1646
2016,3,900872272,INTERPLUS TELECOMUNICACIONES SAS,101,Acceso fijo a Internet,NA,NA,3331845,1647
2016,3,900620983,INTERTV SAS,101,Acceso fijo a Internet,NA,NA,24498545,1648
2016,3,900245045,IP TECHNOLOGIES SAS,101,Acceso fijo a Internet,NA,NA,394652000,1649
2016,3,900462575,ISP TECHNOLOGY SAS,101,Acceso fijo a Internet,NA,NA,49225451,1650
2016,3,900481404,IT COMUNICACIONES SAS,101,Acceso fijo a Internet,NA,NA,36998636,1651
2016,3,900411710,ITELKOM S.A.S.,101,Acceso fijo a Internet,NA,NA,694762235,1652
2016,3,900775370,IVZ NET S.A.S.,101,Acceso fijo a Internet,NA,NA,15132035,1653
2016,3,900710665,JEFFERSON AFE SAS,101,Acceso fijo a Internet,NA,NA,11192334,1654
2016,3,900447344,JJMMELECTRONICS S.A.S.,101,Acceso fijo a Internet,NA,NA,29041669,1655
2016,3,900853409,K9 TELECOMUNICACIONES S.A.S.,101,Acceso fijo a Internet,NA,NA,25582165,1656
2016,3,900688637,KIERO IP TELECOMUNICACIONES SAS,101,Acceso fijo a Internet,NA,NA,82467644,1657
2016,3,809004542,LECARVIN SAS,101,Acceso fijo a Internet,NA,NA,53680086,1658
2016,3,800136835,LEVEL 3 COLOMBIA S.A.,101,Acceso fijo a Internet,NA,NA,8117035882,1659
2016,3,900825196,MAZCSYSTEM COMUNICACIONES SAS,101,Acceso fijo a Internet,NA,NA,20187494,1660
2016,3,819006966,MEDIA COMMERCE PARTNERS S.A,101,Acceso fijo a Internet,NA,NA,7361329832,1661
2016,3,900523558,MEGA RED COMUNICACIONES DE COLOMBIA S.A.S.,101,Acceso fijo a Internet,NA,NA,59234631,1662
2016,3,830030718,MERCANET,101,Acceso fijo a Internet,NA,NA,1593654877,1663
2016,3,800229393,METROTEL REDES S.A,101,Acceso fijo a Internet,NA,NA,11960632692,1664
2016,3,811042404,NETBEAM S.A.,101,Acceso fijo a Internet,NA,NA,4615333,1665
2016,3,900887984,NETBYTE SAS,101,Acceso fijo a Internet,NA,NA,17099500,1666
2016,3,900923360,NETCOMVILLA SAS,101,Acceso fijo a Internet,NA,NA,21416958,1667
2016,3,900255873,O4IT COLOMBIA LTDA,101,Acceso fijo a Internet,NA,NA,112089441,1668
2016,3,900597193,OPITASENLINEA S.A.S.,101,Acceso fijo a Internet,NA,NA,2197414,1669
2016,3,813001399,PSI TELECOMUNICACIONES DE COLOMBIA LTDA,101,Acceso fijo a Internet,NA,NA,140615793,1670
2016,3,830064425,RED UNO S.A.,101,Acceso fijo a Internet,NA,NA,6570000,1671
2016,3,900627470,RIS TELECOMUNICACIONES RED INALAMBRICA SATELITAL SAS,101,Acceso fijo a Internet,NA,NA,3438000,1672
2016,3,830120215,S3 WIRELESS COLOMBIA S.A.,101,Acceso fijo a Internet,NA,NA,2190763928,1673
2016,3,900738349,SERVICIOS Y SOLUCIONES UNIXXNET SAS,101,Acceso fijo a Internet,NA,NA,4555000,1674
2016,3,900837789,SERVIRED 3D SAS,101,Acceso fijo a Internet,NA,NA,5695172,1675
2016,3,900406277,SILCOM TELECOMUNICACIONES S.A.S.,101,Acceso fijo a Internet,NA,NA,61417320,1676
2016,3,900103793,SINERGY SOLUCIONES INTEGRALES SAS,101,Acceso fijo a Internet,NA,NA,270629034,1677
2016,3,800162165,SISTELEC LTDA,101,Acceso fijo a Internet,NA,NA,251566479,1678
2016,3,900293959,SISTEMAS LAN Y TELECOMUNICACIONES S.A.S. SYSLAN,101,Acceso fijo a Internet,NA,NA,51351000,1679
2016,3,804003326,SISTEMAS Y TELECOMUNICACIONES DEL ORIENTE SAS,101,Acceso fijo a Internet,NA,NA,37744743,1680
2016,3,900751979,SITIS SOLUCIONES INFORMATICAS INTEGRALES EN SALUD SAS,101,Acceso fijo a Internet,NA,NA,8e+05,1681
2016,3,830059734,SKYNET DE COLOMBIA S.A.,101,Acceso fijo a Internet,NA,NA,4387326556,1682
2016,3,900373099,SOL CABLE VISIÓN SAS E.S.P.,101,Acceso fijo a Internet,NA,NA,2546444229,1683
2016,3,900380224,STC COMUNICACIONES SAS,101,Acceso fijo a Internet,NA,NA,2364510,1684
2016,3,900217277,SYSTEL COMUNICACIÓNES CARTAGO E.U.,101,Acceso fijo a Internet,NA,NA,53283000,1685
2016,3,900299525,SYSTEMS AND COMMUNICATIONS S.A.S. - SYSCOM TECNOLOGIA S.A.S.,101,Acceso fijo a Internet,NA,NA,41336881,1686
2016,3,900882448,TECNOLOGIA EN COMUNICACIONES SATELITALES Y TERRESTRES S.A.S,101,Acceso fijo a Internet,NA,NA,2156414,1687
2016,3,900232917,"TECNOLOGIA, INFORMACION Y COMUNICACIONES LIMITADA",101,Acceso fijo a Internet,NA,NA,63605732,1688
2016,3,900910806,TECNOMAYORISTAS SAS,101,Acceso fijo a Internet,NA,NA,4922000,1689
2016,3,900281488,TELCOBRAS S.A.S. E.S.P.,101,Acceso fijo a Internet,NA,NA,19589522,1690
2016,3,805017162,TELE 30 S.A.S,101,Acceso fijo a Internet,NA,NA,3660516,1691
2016,3,900123166,TELECOMMUNICATIONS ADVANCE GROUP S.A.S.,101,Acceso fijo a Internet,NA,NA,620753451,1692
2016,3,900660581,TELEMATICS NETWORK SAS,101,Acceso fijo a Internet,NA,NA,34371264,1693
2016,3,900532136,TELENETDATOS.COM S.A.S,101,Acceso fijo a Internet,NA,NA,40291000,1694
2016,3,900301184,TELEWEBCOLOMBIA LTDA,101,Acceso fijo a Internet,NA,NA,244558930,1695
2016,3,830053800,TELMEX COLOMBIA S.A.,101,Acceso fijo a Internet,NA,NA,250832024948,1696
2016,3,900379268,TICLINE S.A.S.,101,Acceso fijo a Internet,NA,NA,398588260,1697
2016,3,900474762,TV AZTECA SUCURSAL COLOMBIA,101,Acceso fijo a Internet,NA,NA,2795152667,1698
2016,3,804006915,TV CABLE SAN GIL LTDA,101,Acceso fijo a Internet,NA,NA,195880277,1699
2016,3,825000630,TV CABLE VILLANUEVA,101,Acceso fijo a Internet,NA,NA,168568947,1700
2016,3,827000325,TV ISLA LTDA,101,Acceso fijo a Internet,NA,NA,35292000,1701
2016,3,828000170,TV SANV S.A.S.,101,Acceso fijo a Internet,NA,NA,105032000,1702
2016,3,900092385,UNE EPM TELECOMUNICACIONES S.A. E.S.P. - UNE EPM TELCO S.A.,101,Acceso fijo a Internet,NA,NA,210181370300,1703
2016,3,900292948,UNIMOS EMPRESA MINICIPAL DE TELECOMUNICACIONES DE IPIALES S.A. E.S.P.,101,Acceso fijo a Internet,NA,NA,330507761,1704
2016,3,800224288,"UNITEL S.A. EMPRESA DE SERVICIOS PUBLICOS, UNITEL.S.A. E.S.P.",101,Acceso fijo a Internet,NA,NA,297976000,1705
2016,3,800144976,VERIZON COLOMBIA S.A.,101,Acceso fijo a Internet,NA,NA,144289258,1706
2016,3,830136839,VISION SATELITAL COMUNICACIONES S.A.S.,101,Acceso fijo a Internet,NA,NA,264000,1707
2016,3,900833037,VIVANET SAS,101,Acceso fijo a Internet,NA,NA,2398272,1708
2016,3,900979798,WIFAO COLOMBIA SAS,101,Acceso fijo a Internet,NA,NA,36800000,1709
2016,3,900268784,WIRELESS COMMUNICATIONS COLOMBIA SAS,101,Acceso fijo a Internet,NA,NA,59043720,1710
2016,3,900394588,WIRELESS COMUNICACIONES S.A.S.,101,Acceso fijo a Internet,NA,NA,680929794,1711
2016,3,900177156,WI-SAT COMUNICACIONES LTDA,101,Acceso fijo a Internet,NA,NA,73758507,1712
2016,3,900867741,WISP TELECOMUNICACIONES SAS,101,Acceso fijo a Internet,NA,NA,48645974,1713
2016,3,900046468,ZUMA COMUNICACIONES DE COLOMBIA LTDA,101,Acceso fijo a Internet,NA,NA,135419124,1714
2016,4,800222177,A Y A RADIOCOMUNICACIONES S.A.S.,101,Acceso fijo a Internet,NA,NA,607669911,1715
2016,4,900298747,ACCES DIGITAL SAS,101,Acceso fijo a Internet,NA,NA,49517000,1716
2016,4,900638233,ACCESO TELEMATICO S.A.S,101,Acceso fijo a Internet,NA,NA,1482306,1717
2016,4,900459427,ACCESS POINT DE COLOMBIA S.A.S.,101,Acceso fijo a Internet,NA,NA,6596666,1718
